text,date,url,from
@sinancan77 Gaat niet lukken hoor. Er zijn teveel mensen die een hekel aan die kinderen hebben. Zo triest.,2023-03-31 08:21:13+00:00,https://twitter.com/CGMSleeuwits/status/1641717269116993536,CGMSleeuwits
@sinancan77 Kinderen worden door hun ouders ingezet om asiel voor het hele gezin af te dwingen als hun asiel afgewezen is. Ze spelen in op het onderbuik van de Nederlanders en spannen journalisten hiermee voor hun karretje. Ook jij trapt erin Sinan.,2023-03-31 08:19:21+00:00,https://twitter.com/Gerrit5819/status/1641716800315441153,Gerrit5819
"@sinancan77 Grenzen dicht, probleem opgelost ...",2023-03-31 08:18:25+00:00,https://twitter.com/Christovte1/status/1641716564176060418,Christovte1
"@sinancan77 Sinan, ik ben zo blij dat jij het voor deze kinderen opneemt.",2023-03-31 08:01:52+00:00,https://twitter.com/FSchrijft/status/1641712402663178240,FSchrijft
@sinancan77 Eens. Niet binnen halen 😡😡🤮😡,2023-03-31 07:49:17+00:00,https://twitter.com/Ina01465079/status/1641709234411716609,Ina01465079
@sinancan77 Gelijk de grenzen dicht! “Probleem” opgelost.,2023-03-31 07:37:37+00:00,https://twitter.com/Giggles16378041/status/1641706296012333056,Giggles16378041
@sinancan77 Stop met ze binnen te halen. Als de emmer vol is stroomt ie over bij elke druppel. Laat staan als de kraan vol open staat. We hebben niet eens plek voor onze eigen kinderen.,2023-03-31 07:19:01+00:00,https://twitter.com/PaRo2207/status/1641701615424925697,PaRo2207
@sinancan77 Ze mogen nog 1 keer verhuizen. Naar het land waar ze de EU zijn binnengekomen.,2023-03-31 06:58:07+00:00,https://twitter.com/HeftKlammern/status/1641696356455645185,HeftKlammern
@sinancan77 De buitenlander die meer soortgenoten wil binnenhalen.,2023-03-31 03:52:23+00:00,https://twitter.com/grauwelaar/status/1641649614104281088,grauwelaar
@sinancan77 Stop direct met asiel.,2023-03-31 02:28:32+00:00,https://twitter.com/1RPeter/status/1641628515442278402,1RPeter
@sinancan77 Idd dit per direct regelen,2023-03-30 22:08:57+00:00,https://twitter.com/Antje17589536/status/1641563189476302850,Antje17589536
"@sinancan77 Zo is dat !
En per direct richting land van herkomst einde verhaal !",2023-03-30 21:22:58+00:00,https://twitter.com/jan56nieuw1/status/1641551614115733505,jan56nieuw1
@sinancan77 Er zijn ook vele Nederlandse kinderen onvindbaar waar mee gesleept is. #toeslagenaffaire . Al vergeten?,2023-03-30 20:37:39+00:00,https://twitter.com/PostmaOne/status/1641540211933954048,PostmaOne
@sinancan77 Begin meteen met het terug naar huis brengen van de uithuisgeplaatste kinderen door de toeslagenaffaire.,2023-03-30 20:31:08+00:00,https://twitter.com/marcelpvvp/status/1641538573190004736,marcelpvvp
@sinancan77 Hardstikke eens!,2023-03-30 18:28:26+00:00,https://twitter.com/gracht6/status/1641507694342201351,gracht6
@sinancan77  kan het weten ... .,2023-03-30 07:54:44+00:00,https://twitter.com/Jay74223855/status/1641348216225398784,Jay74223855
@sinancan77 @volkskrant 😫😞😢 R.I.P.,2023-03-27 10:17:08+00:00,https://twitter.com/jjmcvg3/status/1640296889034633217,jjmcvg3
@sinancan77 Hier is nog iemand geboeid door een rivier:,2023-03-25 12:09:19+00:00,https://twitter.com/Grunaubaby/status/1639600345067274241,Grunaubaby
@sinancan77,2023-03-22 01:31:08+00:00,https://twitter.com/Mister_HSA/status/1638352580530118656,Mister_HSA
@sinancan77 mooie quote van Jalal al-Din Rumi. Hier een quote voor sporters die uit geloofsovertuiging #onelove weigeren uit te dragen: “On the path of love we are neither masters nor the owners of our lives. We are only a brush in the hand of the master painter.”,2023-03-19 08:13:25+00:00,https://twitter.com/TheBigQuit2022/status/1637366653787709440,TheBigQuit2022
"@sinancan77 Zeker, allemaal waar van Rumi. Een menselijk onderdeel, zo mooi. Profeten, Rumi, etc. alles gezegd, uitgelegd. En nu, nog steeds oorlogen, armoede en ellende. Wat een trieste wereld. Geloof en liefde geven hoop voor beter en voor later, maar hoelang nog. Rumi, ook lang geleden.",2023-03-18 22:44:28+00:00,https://twitter.com/Mariah74416035/status/1637223472353927170,Mariah74416035
@sinancan77 Love is really powerful,2023-03-18 19:46:37+00:00,https://twitter.com/hefaestoz/status/1637178713753243652,hefaestoz
@sinancan77 Helemaal waar❤️❤️❤️,2023-03-18 07:50:04+00:00,https://twitter.com/irene30121964/status/1636998389320523777,irene30121964
"@sinancan77 Ben dol op Rumi. Deze kende ik nog niet; prachtig (en zo waar)🥰, dank je wel voor het delen🙏.",2023-03-17 19:45:36+00:00,https://twitter.com/CryptoLuce/status/1636816070190178304,CryptoLuce
@sinancan77 Mooi Cinan!,2023-03-17 17:13:41+00:00,https://twitter.com/Ferdina87699676/status/1636777840724131849,Ferdina87699676
"@sinancan77 TIL wie Jalal ad-Din Rumi, thanx Sinan✌️!",2023-03-17 12:34:37+00:00,https://twitter.com/Jupiter_917/status/1636707609523679232,Jupiter_917
@sinancan77 En zo is het. Altijd weer geroerd en een eyeopener de door u gemaakte documentaires. Heel veel dank daarvoor.,2023-03-12 21:38:11+00:00,https://twitter.com/lvdwesterlo/status/1635032462765207553,lvdwesterlo
@sinancan77 Zo mooi geschreven dit....💚,2023-03-12 20:26:58+00:00,https://twitter.com/tresemayonaise/status/1635014541066244096,tresemayonaise
"@sinancan77 Wat te denken van diversiteit van denken? Het gebrek daaraan heeft Sam Brokken @dr_louwen en Tjeerd Andringa hun banen gekost, het boek van Mattias Desmet in de ban gedaan en het werken van hem en @laurensbuijs op de uni in de problemen gebracht. https://t.co/ZsCTHX0RAZ",2023-03-12 09:18:38+00:00,https://twitter.com/HetVrijeDebat/status/1634846348318220288,HetVrijeDebat
@sinancan77 💞,2023-03-12 08:23:06+00:00,https://twitter.com/mjhk13/status/1634832373228654594,mjhk13
@sinancan77 Je bent een immense Bikkel!. 🙏,2023-03-11 18:58:33+00:00,https://twitter.com/PapousBermon/status/1634629902426054659,PapousBermon
@sinancan77 Respect!,2023-03-11 18:18:00+00:00,https://twitter.com/HarryKeizer/status/1634619699034980354,HarryKeizer
"@sinancan77 GroenLinksclubhuis Pakhuis de Zwijger is een dure subsidie hobbyclub van GroenLinks........ wethouder Touria Meliani, ook toevallig GL die over cultuur gaat, maakt nog een miljoentje extra over, geen probleem, allemaal centjes van bewoners, .......
https://t.co/LECijocDDG",2023-03-11 17:57:02+00:00,https://twitter.com/wakka424712712/status/1634614419983310851,wakka424712712
"@sinancan77 Prachtige en wijze woorden! Mensen zoals jij, lieve Sinan, herstellen mijn vertrouwen in de mensheid ❤️",2023-03-11 17:41:24+00:00,https://twitter.com/AnnaGaast/status/1634610489492664322,AnnaGaast
@sinancan77 Bravo,2023-03-11 16:56:38+00:00,https://twitter.com/vanschaijk1/status/1634599221700509696,vanschaijk1
"@sinancan77 Dank je wel voor deze woorden. Hoop dat je ons nog vaak kan meenemen op je reizen en ons de schoonheid en diversiteit van alle ontmoetingen kan laten zien. Sinan, je bent een verademing op de Nederlandse treurbuis. Nogmaals dank.",2023-03-11 16:48:36+00:00,https://twitter.com/Tjasker/status/1634597199605579776,Tjasker
"@sinancan77 Je verwoordt het precies zoals ik zou willen doen. Dank en blijf wie je bent: een bruggenbouwer, een mens die verbindt. 🙏🕊",2023-03-11 16:01:29+00:00,https://twitter.com/mjterlien/status/1634585342371086339,mjterlien
@sinancan77 Prachtig❤️! In zo'n wereld wil ik leven😃.,2023-03-11 15:11:54+00:00,https://twitter.com/CryptoLuce/status/1634572865218527233,CryptoLuce
"@sinancan77 Mooi, dank voor deze woorden. Mijn gezin is multi culti en daar ben ik trots op. Mijn zoon half Indonesisch met mix chinees, mijn schoondochter komt uit Jemen en daaruit een prachtige tweeling. Heb veel geleerd van haar heel dankbaar voor🤲🙏",2023-03-11 14:18:04+00:00,https://twitter.com/Trudi78608824/status/1634559317511733248,Trudi78608824
