text,date,url,from
@wol @TvanGroningen ....,2022-09-06 21:57:04+00:00,https://twitter.com/MahmoudSukar9/status/1567270685264822275,MahmoudSukar9
@wol @TvanGroningen ..,2022-09-06 21:57:01+00:00,https://twitter.com/MahmoudSukar9/status/1567270673176829952,MahmoudSukar9
@wol @TvanGroningen ..........,2022-09-06 21:56:56+00:00,https://twitter.com/MahmoudSukar9/status/1567270650468769793,MahmoudSukar9
@wol @TvanGroningen ..ظ.....,2022-09-06 21:56:50+00:00,https://twitter.com/MahmoudSukar9/status/1567270627102392320,MahmoudSukar9
@wol @mathijsbouman Wat een feest.,2022-09-06 21:55:36+00:00,https://twitter.com/Denkjewel/status/1567270315339747329,Denkjewel
@wol @mathijsbouman STROMPREISBREMSE 💚,2022-09-06 21:50:03+00:00,https://twitter.com/Denkjewel/status/1567268919299244033,Denkjewel
Overigens zegt @TvanGroningen dat coalitie het plan Kuiken/Klaver niet zit zitten - ben wel benieuwd naar de reden. Misschien omdat die “overwinst-herverdeling” pas net op tafel ligt na lange Duitse twijfel? En er al een plan op tafel bij Raad van State ligt? 2/2,2022-09-06 21:48:20+00:00,https://twitter.com/wol/status/1567268488758140929,wol
"@wol En om deze reden zou ik het waarderen als jullie Jilles vd Beukel nooit als enige bron opvoeren. Hij weet alles van energie, maar weinig van Groningen.",2022-09-06 16:40:37+00:00,https://twitter.com/JonHuus/status/1567191049788964864,JonHuus
"@wol @edmeekel1 @npo @volkskrant @Nieuwsuur @Buitenhoftv @nosnieuws Het was geen persoonlijke kritiek @wol, ook niet richting @Nieuwsuur, maar jullie programma duurt ook maar een uurtje, handen vol. 

Met 6 lopende crises zou je hopen dat het niet allemaal van #nieuwsuur alleen moet afhangen.",2022-09-06 15:49:01+00:00,https://twitter.com/vSchuylenburch/status/1567178063007420416,vSchuylenburch
@wol @Nieuwsuur @mathijsbouman Inderdaad. Als je die stap bespreekt - wat mij betreft bespreek je alles - kun je nooit om veiligheid van burgers heen. Meer gas betekent acute onveiligheid. Het geld en de versterking komen (veel) later. Gaat niet. Zie #pegas.,2022-09-06 11:45:52+00:00,https://twitter.com/JonHuus/status/1567116871509446657,JonHuus
"@wol @vSchuylenburch @npo @volkskrant @Nieuwsuur @Buitenhoftv @nosnieuws Beste Jeroen, valt wel mee met mijn luiheid.
Kijk inderdaad niet alles .
Wss is het terecht wat milder te zijn over Nieuwsuur 
Maar de hele journalistiek zou op de achterpoten moeten staan als die WOB toestanden niets meer zijn dan om jullie aan het te lijntje houden.
1/x",2022-09-06 09:43:41+00:00,https://twitter.com/edmeekel1/status/1567086123809218566,edmeekel1
@wol Statement #Staghouwer stelde naar mijn idee weinig voor; was zo weer weg. En alsof het gedaan werd puur omdat het in het draaiboek stond ofzoiets. 😕,2022-09-05 17:47:54+00:00,https://twitter.com/gertvdijk/status/1566845593355526145,gertvdijk
"@wol persstatement, iets met hardlijvigheid? Bij koeien, kippen en varkens uiteraard #staghouwer",2022-09-05 17:35:51+00:00,https://twitter.com/gofrank/status/1566842561783816194,gofrank
@wol ook interessant om op @NPOpolitiek  de beraadslagingen te volgen over de beste microfoon- en cameraposities,2022-09-05 17:31:23+00:00,https://twitter.com/ruudfleuren/status/1566841437580320768,ruudfleuren
@wol https://t.co/2upouGgiPV,2022-09-05 17:31:16+00:00,https://twitter.com/elck/status/1566841406513201156,elck
@wol Wel spannende tv nu,2022-09-05 17:29:40+00:00,https://twitter.com/elck/status/1566841002509406208,elck
@wol RTL Nieuws heeft het aftreden al gemeld in de aankondiging voor het 19:30 nieuws...,2022-09-05 17:28:27+00:00,https://twitter.com/matsdelange/status/1566840698137182208,matsdelange
@wol Joh,2022-09-05 17:27:48+00:00,https://twitter.com/ladiedaa/status/1566840533795864576,ladiedaa
@wol Die staghoudt ermee op.,2022-09-05 17:26:47+00:00,https://twitter.com/dennis1984/status/1566840280145428484,dennis1984
